time,network_bandwidth,network_latency,quality,bitrate,download_size,download_time,buffer_level,rebuffer_time,is_bola
76305,2354,63,6,2056,6035928,2627,16694,0,False
78714,2354,63,6,2056,5521280,2408,17286,0,False
83410,2354,63,7,2962,10907888,4696,15589,0,False
84862,2354,63,5,1427,3267656,1451,17138,0,False
88537,3157,58,7,2962,10040424,3675,16462,0,False
90509,3157,58,6,2056,6042616,1972,17490,0,False
93674,3157,58,7,2962,9806400,3164,17326,0,False
96306,3157,58,7,2962,8128832,2632,17693,0,False
99627,3157,58,7,2962,10299616,3320,17373,0,False
102030,3157,58,7,2962,7404760,2403,17969,0,False
105028,3157,58,7,2962,9280520,2997,17971,0,False
108395,3157,58,7,2962,10446928,3367,17604,0,False
111169,3157,58,7,2962,8573384,2773,17831,0,False
113853,3157,58,7,2962,8291704,2684,18146,0,False
113915,3157,58,8,5027,12000,61,18084,0,False
116890,647,245,7,2962,8541704,2974,18110,0,False
117153,647,245,8,5027,12000,263,17846,0,False
119317,647,245,7,2962,1241300,2163,15683,0,False
126283,647,245,5,1427,4348344,6965,11717,0,False
128022,647,245,1,331,966616,1738,12978,0,False
130442,647,245,2,477,1407200,2419,13558,0,False
133685,647,245,3,688,1940048,3243,13314,0,False
137287,647,245,3,688,2171776,3601,12713,0,False
139638,647,245,2,477,1362776,2351,13361,0,False
142700,647,245,3,688,1822248,3061,13300,0,False
146632,2265,99,3,688,2399016,3932,12367,0,False
147340,2265,99,2,477,1378408,707,14660,0,False
148622,2265,99,4,991,2679352,1281,16378,0,False
150556,2265,99,5,1427,4156312,1934,17444,0,False
152798,2265,99,5,1427,4855032,2242,18201,0,False
154842,2265,99,5,1427,4405232,2043,19157,0,False
157004,2265,99,6,2056,4671576,2161,19996,0,False
160328,2265,99,6,2056,7304528,3323,19672,0,False
162888,2265,99,6,2056,5574976,2560,20111,0,False
166165,2265,99,6,2056,7198488,3277,19834,0,False
168479,2265,99,6,2056,5015856,2313,20521,0,False
171796,2265,99,6,2056,7289440,3317,20203,0,False
174625,2265,99,6,2056,6182824,2828,20375,0,False
184798,634,112,7,2962,9486560,10172,13202,0,False
187678,634,112,3,688,1755096,2880,13322,0,False
191044,634,112,3,688,2062952,3365,12956,0,False
193214,634,112,2,477,1304952,2170,13786,0,False
196738,634,112,3,688,2163344,3524,13261,0,False
199460,634,112,3,688,1654760,2722,13539,0,False
203422,634,112,3,688,2440720,3961,12578,0,False
205637,634,112,2,477,1333360,2215,13362,0,False
207846,1564,208,3,688,2465824,2209,14153,0,False
208062,1564,208,4,991,12000,215,13938,0,False
209344,1564,208,3,688,1679432,1281,15656,0,False
211667,1564,208,4,991,3309112,2323,16332,0,False
213571,1564,208,4,991,2651888,1903,17428,0,False
217394,1564,208,5,1427,5653728,3822,16606,0,False
220288,1564,208,5,1427,4201280,2894,16711,0,False
222886,1564,208,5,1427,3737336,2597,17114,0,False
224879,1564,208,5,1427,2791712,1992,18121,0,False
228467,1564,208,5,1427,5286936,3588,17532,0,False
231179,1564,208,5,1427,3915464,2711,17821,0,False
234595,1564,208,5,1427,5018104,3416,17404,0,False
236902,2489,207,5,1427,3538808,2306,18098,0,False
238982,2489,207,5,1427,4661320,2079,19018,0,False
241237,2489,207,6,2056,5099536,2255,19762,0,False
244256,2489,207,6,2056,6997848,3018,19744,0,False
247003,2489,207,6,2056,6322376,2747,19996,0,False
249794,2489,207,6,2056,6431816,2791,20205,0,False
251755,2489,207,6,2056,4364824,1960,21245,0,False
254921,2489,207,6,2056,7364392,3165,21079,0,False
258336,2489,207,7,2962,7985848,3415,20663,0,False
262681,2489,207,7,2962,10299040,4344,19319,0,False
265484,2489,207,7,2962,6461136,2802,19516,0,False
274397,942,231,7,2962,9645768,8913,13603,0,False
277185,942,231,3,688,2408296,2787,13815,0,False
279185,942,231,3,688,1667208,2000,14814,0,False
282454,942,231,4,991,2860952,3268,14546,0,False
288898,942,231,4,991,5853176,6444,11101,0,False
289250,942,231,0,230,114216,352,13749,0,False
291294,942,231,3,688,1707496,2043,14706,0,False
295132,942,231,4,991,3397696,3837,13868,0,False
297480,1255,98,3,688,2262136,2348,14520,0,False
299901,1255,98,4,991,2915640,2421,15098,0,False
302941,1255,98,5,1427,3692288,3040,15058,0,False
303049,1255,98,5,1427,12000,107,14951,0,False
305506,1255,98,4,991,2960288,2456,15494,0,False
308912,1255,98,5,1427,4152576,3406,15087,0,False
312436,1255,98,5,1427,4298784,3523,14564,0,False
314972,1255,98,4,991,3060408,2536,15027,0,False
315080,1255,98,5,1427,12000,107,14920,0,False
317512,1255,98,4,991,2928704,2431,15488,0,False
320843,1255,98,5,1427,4057776,3331,15157,0,False
325431,1255,98,5,1427,5634872,4587,13569,0,False
326814,3775,202,3,688,2092536,1383,15185,0,False
328017,3775,202,5,1427,3775656,1202,16983,0,False
329473,3775,202,5,1427,4736776,1456,18526,0,False
331147,3775,202,6,2056,5554536,1673,19853,0,False
333054,3775,202,6,2056,6435248,1906,20946,0,False
335624,3775,202,7,2962,8939816,2570,21376,0,False
337880,3775,202,7,2962,7755576,2256,22119,0,False
340904,3775,202,7,2962,10198424,2903,22096,0,False
343448,3775,202,7,2962,8477448,2447,22552,0,False
346615,3775,202,7,2962,9110512,2615,22384,0,False
350360,3775,202,8,5027,11921336,3359,21640,0,False
354520,3775,202,8,5027,14942096,4160,20479,0,False
359901,2354,63,8,5027,14894192,5380,18099,0,False
363624,2354,63,7,2962,8616312,3723,17375,0,False
367959,2354,63,7,2962,10055408,4334,16041,0,False
370552,2354,63,6,2056,5956400,2593,16447,0,False
373600,2354,63,6,2056,7025664,3047,16400,0,False
375624,2354,63,6,2056,4617520,2024,17375,0,False
379932,2354,63,7,2962,9992552,4307,16067,0,False
382170,2354,63,6,2056,5119504,2237,16829,0,False
384972,2354,63,6,2056,6447976,2802,17027,0,False
388109,3157,58,7,2962,8428048,3136,16890,0,False
390250,3157,58,6,2056,6577016,2141,17749,0,False
394072,3157,58,7,2962,11880648,3821,16928,0,False
396088,3157,58,6,2056,6182408,2016,17911,0,False
397903,3157,58,7,2962,5546128,1814,19097,0,False
401645,3157,58,7,2962,11630696,3742,18355,0,False
403566,3157,58,7,2962,5882256,1921,19433,0,False
407115,3157,58,7,2962,11019384,3548,18885,0,False
413076,3157,58,8,5027,18636368,5961,15924,0,False
413941,3157,58,5,1427,2549624,865,18058,0,False
419907,647,245,7,2962,10410992,5965,15093,0,False
420170,647,245,5,1427,12000,263,14829,0,False
424101,647,245,4,991,2384648,3930,13898,0,False
428319,647,245,3,688,2570672,4218,12680,0,False
430589,647,245,2,477,1309712,2269,13411,0,False
433497,647,245,3,688,1723504,2908,13502,0,False
437212,647,245,3,688,2244608,3714,12788,0,False
439492,647,245,2,477,1316640,2279,13508,0,False
443536,647,245,3,688,2458464,4044,12463,0,False
445654,647,245,2,477,1211552,2117,13345,0,False
447939,2265,99,3,688,3447952,2285,14060,0,False
448044,2265,99,4,991,12000,104,13956,0,False
448521,2265,99,3,688,856120,476,16479,0,False
450379,2265,99,5,1427,3984344,1858,17621,0,False
452300,2265,99,5,1427,4128120,1921,18699,0,False
454364,2265,99,5,1427,4450624,2063,19635,0,False
457633,2265,99,6,2056,7179968,3268,19366,0,False
460065,2265,99,6,2056,5283128,2431,19935,0,False
464834,2265,99,6,2056,10577000,4768,18166,0,False
466602,2265,99,6,2056,3781424,1768,19397,0,False
469387,2265,99,6,2056,6083544,2784,19612,0,False
471246,2265,99,6,2056,3985368,1858,20754,0,False
474861,2265,99,6,2056,7965376,3615,20138,0,False
478300,634,112,6,2056,4831360,3438,19700,0,False
487181,634,112,6,2056,5559912,8881,13818,0,False
490533,634,112,3,688,2053920,3351,13467,0,False
494078,634,112,3,688,2176792,3545,12921,0,False
496286,634,112,2,477,1328824,2207,13713,0,False
499662,634,112,3,688,2069192,3375,13338,0,False
503043,634,112,3,688,2072504,3380,12957,0,False
505253,634,112,2,477,1330112,2209,13747,0,False
507444,1564,208,3,688,2079688,2190,14556,0,False
509505,1564,208,4,991,2899040,2061,15494,0,False
511682,1564,208,4,991,3078704,2176,16318,0,False
513962,1564,208,4,991,3240704,2280,17038,0,False
516554,1564,208,5,1427,3729528,2592,17445,0,False
519310,1564,208,5,1427,3984144,2755,17690,0,False
522307,1564,208,5,1427,4362744,2997,17692,0,False
525334,1564,208,5,1427,4407976,3026,17666,0,False
528316,1564,208,5,1427,4339152,2982,17684,0,False
531225,1564,208,5,1427,4223648,2908,17775,0,False
534401,1564,208,5,1427,4642496,3176,17599,0,False
536991,2489,207,5,1427,4063592,2589,18009,0,False
538747,2489,207,5,1427,3857064,1756,19252,0,False
541512,2489,207,6,2056,6366976,2765,19487,0,False
544258,2489,207,6,2056,6319784,2746,19741,0,False
547201,2489,207,6,2056,6808952,2942,19799,0,False
549382,2489,207,6,2056,4914480,2181,20617,0,False
552063,2489,207,6,2056,6156880,2680,20936,0,False
555338,2489,207,6,2056,7635784,3274,20662,0,False
558613,2489,207,7,2962,7636592,3275,20387,0,False
562240,2489,207,7,2962,8511648,3626,19760,0,False
566023,2489,207,7,2962,8900648,3782,18977,0,False
575231,942,231,7,2962,9090344,9208,12768,0,False
584397,942,231,7,2962,8416280,9165,6603,0,False
587141,942,231,7,2962,2367000,2743,3859,0,False
587384,942,231,4,991,12000,243,3615,0,False
587628,942,231,3,688,12000,243,3371,0,False
587872,942,231,2,477,12000,243,3128,0,False
588116,942,231,1,331,12000,243,2884,0,False
588920,942,231,0,230,539648,803,5080,0,False
